id^c_inspect^c_state_stage^C_COUNTRY^c_contacts^c_okved_array^C_VIDS_CL^c_okved_in_period^c_addresses^C_OKATO_CODE^c_name^C_I_NAME^C_INN^ C_KIO^C_CRR^c_kpp^c_Resident^c_taxr^c_crt_dat
140272837452^140272837457^140272837497^5623^140272837455^140272837483^140272837487^140718184468^140272837456^46505000000^Дьячков Юлий Ермолаевич^D'jachkov Julij Ermolaevich^986285568867^^110501001^^1^^13.08.16
140272837505^140272837510^140272837550^5623^140272837508^140272837536^140272837540^140072773440^140272837509^45286555000^Анжела Феликсовна Анисимова^Anzhela Feliksovna Anisimova^760627830891^^027601001^^1^^08.02.16
140272837558^140272837563^140272837603^5623^140272837561^140272837589^140272837593^140366894807^140272837562^18401365000^Журавлева Алина Михайловна^Zhuravleva Alina Mihajlovna^136787230121^^507601001^^1^^21.08.16
140272837612^140272837617^140272837657^5623^140272837615^140272837643^140272837647^140503951553^140272837616^18401365000^Щербаков Парамон Арсеньевич^Scherbakov Paramon Arsen'evich^9614873674^^110201001^^0^^01.08.16
140272837665^140272837670^140272837710^5623^140272837668^140272837696^140272837700^140546405435^140272837669^45277598000^Евдокия Харитоновна Волкова^Evdokija Haritonovna Volkova^8688973649^^780601001^^0^^30.09.16
140272837719^140272837724^140272837764^5623^140272837722^140272837750^140272837754^140591631479^140272837723^45293594000^Кира Яковлевна Кононова^Kira Jakovlevna Kononova^1959760719^^862101001^^1^^10.07.16
140272837773^140272837778^140272837818^5623^140272837776^140272837804^140272837808^140273196772^140272837777^46505000000^Ладимир Ефимович Кириллов^Ladimir Efimovich Kirillov^5849532675^^0^^1^^11.05.16
140272837836^140272837841^140272837881^5623^140272837839^140272837867^140272837871^140485161039^140272837840^45286555000^Филатова Евдокия Ниловна^Filatova Evdokija Nilovna^5742472911^^860701001^^0^^09.10.16
140272837889^140272837894^140272837934^5623^140272837892^140272837920^140272837924^140531819783^140272837893^87425000000^Полина Игоревна Беспалова^Polina Igorevna Bespalova^0573684613^^184101001^^0^^27.06.16
140272837942^140272837947^140272837987^5623^140272837945^140272837973^140272837977^140267036970^140272837946^45293594000^Анатолий Гурьевич Гурьев^Anatolij Gur'evich Gur'ev^9449488214^^110501001^^1^^23.12.16
140272837997^140272838002^140272838042^5623^140272838000^140272838028^140272838032^140172006558^140272838001^45286596000^Тарасов Мина Владиленович^Tarasov Mina Vladilenovich^3148826685^^770501001^^0^^23.06.16
140272838051^140272838056^140272838096^5623^140272838054^140272838082^140272838086^140389502800^140272838055^87420000000^Куприян Давыдович Горшков^Kuprijan Davydovich Gorshkov^4605874714^^0^^0^^12.02.16
140272838104^140272838109^140272838149^5623^140272838107^140272838135^140272838139^140535136357^140272838108^45277598000^Полина Альбертовна Медведева^Polina Al'bertovna Medvedeva^129209849029^^770501001^^0^^29.01.16
140272838159^140272838164^140272838204^5623^140272838162^140272838190^140272838194^140523617198^140272838163^87420000000^Жукова Людмила Яковлевна^Zhukova Ljudmila Jakovlevna^662793186763^^110601001^^0^^23.05.16
140272838212^140272838217^140272838257^5623^140272838215^140272838243^140272838247^140139012724^140272838216^03420370000^Данила Федотович Жуков^Danila Fedotovich Zhukov^654686997093^^874230000^^1^^06.04.16
140272838302^140272838307^140272838348^5623^140272838305^140272838333^140272838337^140057904805^140272838306^87420000000^Медведева Любовь Владимировна^Medvedeva Ljubov' Vladimirovna^3879940890^^272401001^^0^^18.09.16
140272838380^140272838385^140272838425^5623^140272838383^140272838411^140272838415^140496953460^140272838384^87420000000^Степанов Август Давыдович^Stepanov Avgust Davydovich^6757012020^^860801001^^0^^24.02.16
140272838458^140272838463^140272838503^5623^140272838461^140272838489^140272838493^140723236744^140272838462^46472000000^Маслова Валентина Максимовна^Maslova Valentina Maksimovna^1632500349^^770401001^^0^^22.12.16
140272838511^140272838516^140272838556^5623^140272838514^140272838542^140272838546^140147941523^140272838515^45286590000^Филипп Бориславович Гурьев^Filipp Borislavovich Gur'ev^4402943018^^862101001^^1^^22.05.16
140272838565^140272838570^140272838610^5623^140272838568^140272838596^140272838600^140123954023^140272838569^87425000000^Всемил Виленович Владимиров^Vsemil Vilenovich Vladimirov^857642592983^^302501001^^0^^07.11.16
140272838618^140272838623^140272838663^5623^140272838621^140272838649^140272838653^140248853816^140272838622^03420370000^Некрасова Елена Игоревна^Nekrasova Elena Igorevna^821364589610^^184101001^^1^^26.09.16
140272838672^140272838677^140272838717^5623^140272838675^140272838703^140272838707^140373349600^140272838676^87425000000^Лебедева Олимпиада Наумовна^Lebedeva Olimpiada Naumovna^942455730442^^402901001^^1^^22.07.16
140272838726^140272838731^140272838771^5623^140272838729^140272838757^140272838761^140472670924^140272838730^18401365000^Дарья Робертовна Лукина^Dar'ja Robertovna Lukina^5365634393^^332801001^^0^^06.12.16
140272838780^140272838785^140272838825^5623^140272838783^140272838811^140272838815^140581711326^140272838784^46505000000^Власова Наина Геннадиевна^Vlasova Naina Gennadievna^1665519494^^166001001^^0^^04.10.16
140272838834^140272838839^140272838879^5623^140272838837^140272838865^140272838869^140102745325^140272838838^87420000000^Кузнецов Гордей Якубович^Kuznetsov Gordej Jakubovich^552199727469^^081601001^^1^^25.04.16
140272838887^140272838892^140272838932^5623^140272838890^140272838918^140272838922^140695282444^140272838891^45293594000^Милен Адрианович Шарапов^Milen Adrianovich Sharapov^314296682073^^302501001^^0^^24.03.16
140272838942^140272838947^140272838987^5623^140272838945^140272838973^140272838977^140105639907^140272838946^45286555000^Елисеев Захар Филатович^Eliseev Zahar Filatovich^449388259703^^027601001^^0^^05.08.16
140272838995^140272839000^140272839040^5623^140272838998^140272839026^140272839030^140306367224^140272838999^87425000000^Пимен Теймуразович Корнилов^Pimen Tejmurazovich Kornilov^467879767566^^780601001^^1^^12.07.16
140272839048^140272839053^140272839093^5623^140272839051^140272839079^140272839083^140655403795^140272839052^45293594000^Беспалов Ладимир Изотович^Bespalov Ladimir Izotovich^3371899315^^431201001^^0^^22.02.16
140272839102^140272839107^140272839147^5623^140272839105^140272839133^140272839137^140679131779^140272839106^45286555000^Фирс Венедиктович Вишняков^Firs Venediktovich Vishnjakov^4840438380^^302501001^^0^^16.08.16
140272839155^140272839160^140272839200^5623^140272839158^140272839186^140272839190^140187895052^140272839159^45277598000^Субботина Наталья Петровна^Subbotina Natal'ja Petrovna^3590026272^^471201001^^1^^18.11.16
140272839208^140272839213^140272839253^5623^140272839211^140272839239^140272839243^140205490664^140272839212^46505000000^Костин Януарий Ааронович^Kostin Januarij Aaronovich^525534059885^^503401001^^1^^13.09.16
140272839262^140272839267^140272839307^5623^140272839265^140272839293^140272839297^140163983280^140272839266^46505000000^Вячеслав Гертрудович Панов^Vjacheslav Gertrudovich Panov^5674435868^^110501001^^1^^22.07.16
140272839315^140272839320^140272839360^5623^140272839318^140272839346^140272839350^140051901036^140272839319^87420000000^Таисия Львовна Захарова^Taisija L'vovna Zaharova^402267654887^^780143001^^1^^17.03.16
140272839369^140272839374^140272839414^5623^140272839372^140272839400^140272839404^140461315958^140272839373^87425000000^Евграф Вячеславович Николаев^Evgraf Vjacheslavovich Nikolaev^611557255950^^770901001^^1^^16.03.16
140272839423^140272839428^140272839468^5623^140272839426^140272839454^140272839458^140487078279^140272839427^45286555000^Акулина Евгеньевна Макарова^Akulina Evgen'evna Makarova^9657327091^^302591001^^0^^10.02.16
140272839477^140272839482^140272839522^5623^140272839480^140272839508^140272839512^140568324571^140272839481^03420370000^Юлия Яковлевна Мишина^Julija Jakovlevna Mishina^001064869152^^027601001^^0^^27.07.16
140272839532^140272839537^140272839577^5623^140272839535^140272839563^140272839567^140525438444^140272839536^45286590000^Костина Анастасия Тарасовна^Kostina Anastasija Tarasovna^9289486324^^161501001^^0^^04.05.16
140272839585^140272839590^140272839630^5623^140272839588^140272839616^140272839620^140041195543^140272839589^45286590000^Силина Кира Игоревна^Silina Kira Igorevna^159580346658^^810101001^^0^^13.01.16
140272839639^140272839644^140272839684^5623^140272839642^140272839670^140272839674^140595299814^140272839643^71183000000^Алевтина Артемовна Лихачева^Alevtina Artemovna Lihacheva^3623643755^^110101001^^0^^10.04.16
140272839692^140272839697^140272839737^5623^140272839695^140272839723^140272839727^140593146935^140272839696^45263591000^Фома Гаврилович Белозеров^Foma Gavrilovich Belozerov^634326505712^^507601001^^1^^27.02.16
140272839746^140272839751^140272839791^5623^140272839749^140272839777^140272839781^140130527699^140272839750^18401365000^Соболева Людмила Антоновна^Soboleva Ljudmila Antonovna^020099169541^^081601001^^0^^11.11.16
140272839800^140272839805^140272839845^5623^140272839803^140272839831^140272839835^140399161093^140272839804^46472000000^Николаева Мария Даниловна^Nikolaeva Marija Danilovna^834351438031^^526001001^^1^^02.04.16
140272839853^140272839858^140272839898^5623^140272839856^140272839884^140272839888^140218113142^140272839857^45286560000^Гущина Глафира Вениаминовна^Guschina Glafira Veniaminovna^531836525335^^810101001^^1^^22.09.16
140272839906^140272839911^140272839951^5623^140272839909^140272839937^140272839941^140157470322^140272839910^03420370000^Данилова Ирина Аскольдовна^Danilova Irina Askol'dovna^338556029651^^507601001^^0^^20.01.16
140272839959^140272839964^140272840004^5623^140272839962^140272839990^140272839994^140293740994^140272839963^03420370000^Абрамов Ким Терентьевич^Abramov Kim Terent'evich^8299829879^^166001001^^0^^10.10.16
140272840013^140272840018^140272840058^5623^140272840016^140272840044^140272840048^140438416385^140272840017^03420370000^Титов Твердислав Феодосьевич^Titov Tverdislav Feodos'evich^5487858674^^772401001^^0^^10.02.16
140272840066^140272840071^140272840111^5623^140272840069^140272840097^140272840101^140608381375^140272840070^45263591000^Корнилов Аким Игнатович^Kornilov Akim Ignatovich^055147435530^^110201001^^1^^09.04.16
140272840119^140272840124^140272840164^5623^140272840122^140272840150^140272840154^140677414726^140272840123^45286596000^Емельянов Федот Борисович^Emel'janov Fedot Borisovich^1749586544^^110101001^^1^^23.12.16
140272840172^140272840177^140272840217^5623^140272840175^140272840203^140272840207^140067413652^140272840176^45286560000^Родионова Лукия Артемовна^Rodionova Lukija Artemovna^133620909467^^614701001^^1^^30.03.16
140272840225^140272840230^140272840270^5623^140272840228^140272840256^140272840260^140651287675^140272840229^45277598000^Каллистрат Тарасович Дроздов^Kallistrat Tarasovich Drozdov^368107399312^^810101001^^1^^16.04.16
140272840278^140272840283^140272840323^5623^140272840281^140272840309^140272840313^140141173960^140272840282^46505000000^Ермаков Виктор Ермолаевич^Ermakov Viktor Ermolaevich^1692650102^^402901001^^0^^28.09.16
140272840332^140272840337^140272840377^5623^140272840335^140272840363^140272840367^140160575992^140272840336^03420370000^Татьяна Егоровна Сергеева^Tat'jana Egorovna Sergeeva^678144464162^^526001001^^1^^22.10.16
140272840385^140272840390^140272840430^5623^140272840388^140272840416^140272840420^140596843971^140272840389^45286596000^Белов Аким Денисович^Belov Akim Denisovich^260638297078^^402901001^^1^^30.11.16
140272840458^140272840463^140272840503^5623^140272840461^140272840489^140272840493^140628013429^140272840462^45286555000^Меркушев Исай Харлампович^Merkushev Isaj Harlampovich^191736719947^^775001001^^1^^04.06.16
140272840511^140272840516^140272840556^5623^140272840514^140272840542^140272840546^140395424761^140272840515^45286555000^Владимирова Зоя Игоревна^Vladimirova Zoja Igorevna^457331917338^^771401001^^0^^19.04.16
140272840565^140272840570^140272840610^5623^140272840568^140272840596^140272840600^140304357121^140272840569^45286555000^Дарья Филипповна Морозова^Dar'ja Filippovna Morozova^356040014970^^027501001^^1^^04.04.16
140272840618^140272840623^140272840663^5623^140272840621^140272840649^140272840653^140157508046^140272840622^18401365000^Дарья Николаевна Егорова^Dar'ja Nikolaevna Egorova^7534613721^^110501001^^1^^09.09.16
140272840671^140272840676^140272840716^5623^140272840674^140272840702^140272840706^140534863179^140272840675^46505000000^Самсонов Богдан Иосипович^Samsonov Bogdan Iosipovich^5537132132^^507601001^^0^^30.12.16
140272840724^140272840729^140272840769^5623^140272840727^140272840755^140272840759^140382469202^140272840728^45286590000^Ростислав Чеславович Матвеев^Rostislav Cheslavovich Matveev^5846413873^^272401001^^0^^02.10.16
140272840777^140272840782^140272840822^5623^140272840780^140272840808^140272840812^140722531563^140272840781^45286590000^Савва Фёдорович Костин^Savva Fedorovich Kostin^077625774931^^771401001^^0^^19.02.16
140272840850^140272840855^140272840895^5623^140272840853^140272840881^140272840885^140357992981^140272840854^45286590000^Корнилов Парамон Елисеевич^Kornilov Paramon Eliseevich^9363337699^^183701001^^0^^23.09.16
140272840904^140272840909^140272840949^5623^140272840907^140272840935^140272840939^140453013887^140272840908^45286560000^Сидорова Агата Аскольдовна^Sidorova Agata Askol'dovna^3314924842^^110201001^^0^^25.12.16
140272840957^140272840962^140272841002^5623^140272840960^140272840988^140272840992^140082689512^140272840961^46472000000^Моисеева Лидия Леоновна^Moiseeva Lidija Leonovna^257949954488^^780601001^^0^^08.10.16
140272841010^140272841015^140272841055^5623^140272841013^140272841041^140272841045^140131187900^140272841014^45286560000^Миронов Харитон Анисимович^Mironov Hariton Anisimovich^924880946092^^184101001^^1^^29.12.16
140272841063^140272841068^140272841108^5623^140272841066^140272841094^140272841098^140336431449^140272841067^87420000000^Ильин Изяслав Ефремович^Il'in Izjaslav Efremovich^133246994862^^526001001^^0^^12.12.16
140272841116^140272841121^140272841161^5623^140272841119^140272841147^140272841151^140314034596^140272841120^45286590000^Любовь Валентиновна Коновалова^Ljubov' Valentinovna Konovalova^924771913622^^614701001^^0^^06.11.16
140272841170^140272841175^140272841215^5623^140272841173^140272841201^140272841205^140222110205^140272841174^45286596000^Фролов Рюрик Давидович^Frolov Rjurik Davidovich^3848925841^^302591001^^0^^08.05.16
140272841223^140272841228^140272841268^5623^140272841226^140272841254^140272841258^140713677915^140272841227^03420370000^Юлия Алексеевна Алексеева^Julija Alekseevna Alekseeva^6756909524^^431201001^^0^^15.06.16
140272841276^140272841281^140272841321^5623^140272841279^140272841307^140272841311^140442397718^140272841280^03420370000^Галина Ильинична Хохлова^Galina Il'inichna Hohlova^457825413626^^860801001^^0^^22.07.16
140272841329^140272841334^140272841374^5623^140272841332^140272841360^140272841364^140161287861^140272841333^45286555000^Евстафий Германович Абрамов^Evstafij Germanovich Abramov^848280794529^^862101001^^1^^08.10.16
140272841382^140272841387^140272841427^5623^140272841385^140272841413^140272841417^140225377435^140272841386^45286590000^Пестова Клавдия Даниловна^Pestova Klavdija Danilovna^135194276211^^770901001^^1^^15.12.16
140272841435^140272841440^140272841480^5623^140272841438^140272841466^140272841470^140062013968^140272841439^45286555000^Валентин Владленович Галкин^Valentin Vladlenovich Galkin^094191172543^^890101001^^1^^25.02.16
140272841489^140272841494^140272841534^5623^140272841492^140272841520^140272841524^140498089984^140272841493^45286590000^Тимофеев Измаил Гордеевич^Timofeev Izmail Gordeevich^122048420213^^184101001^^0^^30.03.16
140272841542^140272841547^140272841587^5623^140272841545^140272841573^140272841577^140744975263^140272841546^71183000000^Петухова Лукия Тимофеевна^Petuhova Lukija Timofeevna^794881037528^^500901001^^0^^06.07.16
140272841595^140272841600^140272841640^5623^140272841598^140272841626^140272841630^140363799311^140272841599^45286590000^Нина Захаровна Герасимова^Nina Zaharovna Gerasimova^2082180354^^110201001^^0^^09.11.16
140272841648^140272841653^140272841693^5623^140272841651^140272841679^140272841683^140698929005^140272841652^45263591000^Захарова Евдокия Рудольфовна^Zaharova Evdokija Rudol'fovna^346195865209^^593301001^^1^^09.09.16
140272841712^140272841717^140272841757^5623^140272841715^140272841743^140272841747^140323242545^140272841716^18401365000^Зимин Евстафий Викторович^Zimin Evstafij Viktorovich^822852340255^^874230000^^1^^30.06.16
140272841765^140272841770^140272841810^5623^140272841768^140272841796^140272841800^140732938256^140272841769^45263591000^Дорофеев Никита Устинович^Dorofeev Nikita Ustinovich^7866469039^^771901001^^0^^13.06.16
140237060860^140237060865^140237060905^5623^140237060863^140237060891^140237060895^140210637994^140237060864^87420000000^Ангелина Степановна Горбачева^Angelina Stepanovna Gorbacheva^1006325434^^507601001^^1^^01.01.16
140237060921^140237060926^140237060966^5623^140237060924^140237060952^140237060956^140304915986^140237060925^46505000000^Мария Натановна Дорофеева^Marija Natanovna Dorofeeva^9667618872^^431201001^^1^^29.08.16
140246736804^140246736809^140246736849^5623^140246736807^140246736835^140246736839^140687549875^140246736808^03420370000^Евдокимов Карп Валерианович^Evdokimov Karp Valerianovich^601877759248^^301543001^^1^^15.04.16
140246804297^140246804302^140246804342^5623^140246804300^140246804328^140246804332^140149623438^140246804301^18401365000^Савватий Аверьянович Блинов^Savvatij Aver'janovich Blinov^788306077590^^110801001^^0^^10.07.16
140246937176^140246937181^140246937221^5623^140246937179^140246937207^140246937211^140537331115^140246937180^45277598000^Бирюков Варлаам Иосипович^Birjukov Varlaam Iosipovich^883165155667^^183701001^^1^^07.11.16
140247101039^140247101045^140247101089^5623^140247101043^140247101073^140247101078^140071795424^140247101044^45286555000^Венедикт Федосьевич Шубин^Venedikt Fedos'evich Shubin^9810595429^^890101001^^0^^21.08.16
140247262695^140247262700^140247262740^5623^140247262698^140247262726^140247262730^140708506580^140247262699^46472000000^Валерия Викторовна Воронова^Valerija Viktorovna Voronova^455392410739^^780601001^^1^^25.04.16
140247387845^140247387850^140247387890^5623^140247387848^140247387876^140247387880^140686637056^140247387849^45286555000^тов. Русакова Майя Федоровна^tov. Rusakova Majja Fedorovna^179206078410^^027601001^^1^^17.04.16
140247387898^140247387903^140247387943^5623^140247387901^140247387929^140247387933^140122602148^140247387902^87425000000^Степанов Аверьян Федосьевич^Stepanov Aver'jan Fedos'evich^345083282031^^402901001^^0^^16.05.16
140247610767^140247610772^140247610812^5623^140247610770^140247610798^140247610802^140547341429^140247610771^87425000000^Ярополк Филатович Кондратьев^Jaropolk Filatovich Kondrat'ev^404529536161^^332801001^^0^^25.05.16
140249308419^140249308424^140249308464^5623^140249308422^140249308450^140249308454^140526168210^140249308423^18401365000^Ковалева Таисия Геннадиевна^Kovaleva Taisija Gennadievna^2286256653^^302501001^^1^^08.07.16
140249399974^140249399979^140249400019^5623^140249399977^140249400005^140249400009^140301135964^140249399978^45263591000^Попов Дементий Елисеевич^Popov Dementij Eliseevich^823558944229^^183701001^^1^^25.07.16
140249461370^140249461375^140249461415^5623^140249461373^140249461401^140249461405^140511313352^140249461374^71183000000^Князева Светлана Афанасьевна^Knjazeva Svetlana Afanas'evna^3313144074^^471201001^^1^^28.07.16
140249483438^140249483443^140249483483^5623^140249483441^140249483469^140249483473^140521301774^140249483442^45286555000^г-н Белозеров Панкратий Арсенович^g-n Belozerov Pankratij Arsenovich^129405352591^^272401001^^0^^09.12.16
140249502801^140249502806^140249502846^5623^140249502804^140249502832^140249502836^140147701415^140249502805^71183000000^Гордей Харлампьевич Ефремов^Gordej Harlamp'evich Efremov^6188949633^^470501001^^1^^23.08.16
140249502863^140249502868^140249502908^5623^140249502866^140249502894^140249502898^140500245349^140249502867^03420370000^Исакова Дарья Валериевна^Isakova Dar'ja Valerievna^082211033375^^110101001^^1^^11.02.16
140249502928^140249502933^140249502973^5623^140249502931^140249502959^140249502963^140060854965^140249502932^45293594000^Майя Георгиевна Евдокимова^Majja Georgievna Evdokimova^276307570669^^166001001^^1^^20.02.16
140249502984^140249502989^140249503029^5623^140249502987^140249503015^140249503019^140259827226^140249502988^45277598000^Евгения Альбертовна Дьячкова^Evgenija Al'bertovna D'jachkova^272768177749^^081601001^^1^^29.04.16
140249503046^140249503051^140249503091^5623^140249503049^140249503077^140249503081^140338332364^140249503050^71183000000^Ольга Федоровна Дьячкова^Ol'ga Fedorovna D'jachkova^826811458550^^770501001^^0^^05.10.16
140249548151^140249548156^140249548199^5623^140249548154^140249548184^140249548188^140273971388^140249548155^46472000000^Моисеева Юлия Феликсовна^Moiseeva Julija Feliksovna^142826743437^^780601001^^0^^26.04.16
140249926922^140249926927^140249926967^^140249926925^140249926953^140249926957^140456761447^140249926926^45293594000^Валентина Архиповна Доронина^Valentina Arhipovna Doronina^9731124802^^770901001^^1^^12.04.16
140250905225^140250905230^140250905272^5623^140250905228^140250905258^140250905262^140229933072^140250905229^46472000000^Якушев Никодим Августович^Jakushev Nikodim Avgustovich^0067885944^^503401001^^0^^16.05.16
140258694872^140258694877^140258694917^5623^140258694875^140258694903^140258694907^140698679949^140258694876^71183000000^Вишнякова Виктория Борисовна^Vishnjakova Viktorija Borisovna^927514678858^^301543001^^1^^16.05.16
140258739555^140258739560^140258739600^5623^140258739558^140258739586^140258739590^140247431482^140258739559^87425000000^Мухина Василиса Эльдаровна^Muhina Vasilisa El'darovna^196254453292^^614701001^^1^^06.12.16
140259370189^140259370195^140259370237^5623^140259370192^140259370223^140259370227^140557115504^140259370194^18401365000^Евсеева Пелагея Альбертовна^Evseeva Pelageja Al'bertovna^167499131427^^161501001^^1^^19.02.16
140259370336^140259370341^140259370381^5623^140259370339^140259370367^140259370371^140393704519^140259370340^45277598000^Панова Полина Борисовна^Panova Polina Borisovna^550682982923^^775001001^^1^^16.06.16
140259370443^140259370448^140259370490^5623^140259370446^140259370475^140259370479^140080805009^140259370447^87425000000^Ювеналий Дмитриевич Сорокин^Juvenalij Dmitrievich Sorokin^330864453868^^0^^0^^16.08.16
140260584168^140260584173^140260584213^5623^140260584171^140260584199^140260584203^140359069418^140260584172^45286555000^Горбунова Ирина Евгеньевна^Gorbunova Irina Evgen'evna^0666183707^^614701001^^0^^12.01.16
140260584222^140260584227^140260584267^5623^140260584225^140260584253^140260584257^140446698429^140260584226^45286596000^Агафонова Акулина Анатольевна^Agafonova Akulina Anatol'evna^921428418860^^470501001^^0^^11.08.16
140260584276^140260584281^140260584321^5623^140260584279^140260584307^140260584311^140487616133^140260584280^87425000000^Колобов Лучезар Матвеевич^Kolobov Luchezar Matveevich^624364263094^^110801001^^0^^25.03.16
140260584330^140260584335^140260584375^5623^140260584333^140260584361^140260584365^140705293279^140260584334^45277598000^Олимпиада Романовна Сорокина^Olimpiada Romanovna Sorokina^993874993393^^027601001^^1^^08.12.16
140260584394^140260584399^140260584439^5623^140260584397^140260584425^140260584429^140493718738^140260584398^45263591000^Рыбакова Наталья Викторовна^Rybakova Natal'ja Viktorovna^4588719991^^332801001^^0^^26.02.16
140260584448^140260584453^140260584493^5623^140260584451^140260584479^140260584483^140301524785^140260584452^18401365000^Парамон Валерьевич Устинов^Paramon Valer'evich Ustinov^4798451519^^470501001^^1^^25.07.16
140260584500^140260584505^140260584545^5623^140260584503^140260584531^140260584535^140069819589^140260584504^45277598000^Мирослав Игоревич Федосеев^Miroslav Igorevich Fedoseev^6670138718^^862101001^^1^^03.08.16
140260584554^140260584559^140260584599^5623^140260584557^140260584585^140260584589^140476253762^140260584558^45286596000^Кузнецов Анатолий Харлампович^Kuznetsov Anatolij Harlampovich^143675183180^^431201001^^1^^19.12.16
140260584608^140260584613^140260584653^5623^140260584611^140260584639^140260584643^140200396131^140260584612^45286596000^Олимпиада Львовна Иванова^Olimpiada L'vovna Ivanova^445436887704^^027601001^^0^^21.08.16
140260584660^140260584665^140260584705^5623^140260584663^140260584691^140260584695^140670700957^140260584664^45286590000^Ирина Святославовна Фомина^Irina Svjatoslavovna Fomina^8297740166^^0^^1^^12.03.16
140260584714^140260584719^140260584759^5623^140260584717^140260584745^140260584749^140431391343^140260584718^03420370000^Парамон Елисеевич Федотов^Paramon Eliseevich Fedotov^4800041222^^810101001^^1^^18.05.16
140260584768^140260584773^140260584813^5623^140260584771^140260584799^140260584803^140378860811^140260584772^45277598000^Степан Юлианович Тихонов^Stepan Julianovich Tihonov^5939941913^^775001001^^0^^03.01.16
140260584820^140260584825^140260584865^5623^140260584823^140260584851^140260584855^140115611629^140260584824^71183000000^Панкрат Ильясович Киселев^Pankrat Il'jasovich Kiselev^062402964351^^302301001^^1^^16.10.16
140260584874^140260584879^140260584919^5623^140260584877^140260584905^140260584909^140365741338^140260584878^45286590000^Таисия Даниловна Петрова^Taisija Danilovna Petrova^0016787770^^027601001^^0^^23.09.16
140260584928^140260584933^140260584973^5623^140260584931^140260584959^140260584963^140226644051^140260584932^87425000000^Лапина Октябрина Олеговна^Lapina Oktjabrina Olegovna^9386664049^^161501001^^0^^06.02.16
140260584982^140260584987^140260585027^5623^140260584985^140260585013^140260585017^140048267213^140260584986^46505000000^Адам Егорович Горбунов^Adam Egorovich Gorbunov^239476964887^^772701001^^1^^21.05.16
140260585034^140260585039^140260585079^5623^140260585037^140260585065^140260585069^140747217286^140260585038^45286596000^Ефремова Татьяна Даниловна^Efremova Tat'jana Danilovna^510712087442^^402901001^^1^^22.02.16
140260585088^140260585093^140260585133^5623^140260585091^140260585119^140260585123^140311284150^140260585092^46472000000^Аристарх Захарьевич Мельников^Aristarh Zahar'evich Mel'nikov^482812188657^^402901001^^1^^28.08.16
140260599986^140260599992^140260600035^5623^140260599990^140260600018^140260600022^140708831471^140260599991^46505000000^Шаров Самсон Даниилович^Sharov Samson Daniilovich^040085131886^^110101001^^1^^31.05.16
140260742444^140260742449^140260742489^5623^140260742447^140260742475^140260742479^140455706251^140260742448^71183000000^Ефим Адамович Шашков^Efim Adamovich Shashkov^652375763933^^500901001^^1^^29.06.16
140260822302^140260822307^140260822347^5623^140260822305^140260822333^140260822337^140416013262^140260822306^46505000000^г-жа Рябова Валерия Тимуровна^g-zha Rjabova Valerija Timurovna^3517050236^^890101001^^1^^09.11.16
140260908062^140260908067^140260908107^5623^140260908065^140260908093^140260908097^140264091039^140260908066^18401365000^Рябов Никандр Евстигнеевич^Rjabov Nikandr Evstigneevich^9364948333^^503401001^^0^^08.05.16
140260934997^140260935002^140260935042^5623^140260935000^140260935028^140260935032^140726521060^140260935001^45293594000^Гаврилова Валентина Геннадиевна^Gavrilova Valentina Gennadievna^110805186396^^507601001^^0^^05.02.16
140260935064^140260935069^140260935112^5623^140260935067^140260935097^140260935101^140185212288^140260935068^45293594000^Эмилия Мироновна Воронова^Emilija Mironovna Voronova^241812110078^^302301001^^1^^29.05.16
140260935175^140260935180^140260935221^5623^140260935178^140260935206^140260935210^140535532065^140260935179^18401365000^Наумова Наина Робертовна^Naumova Naina Robertovna^401760542759^^771901001^^0^^16.09.16
140261021174^140261021179^140261021222^5623^140261021177^140261021207^140261021212^140428209736^140261021178^45286555000^Клавдия Вадимовна Матвеева^Klavdija Vadimovna Matveeva^4570732606^^332401001^^0^^27.04.16
140261161908^140261161913^140261161953^5623^140261161911^140261161939^140261161943^140723502284^140261161912^45293594000^Васильева Евдокия Михайловна^Vasil'eva Evdokija Mihajlovna^729547654791^^183701001^^1^^22.08.16
140261524818^140261524823^140261524863^5623^140261524821^140261524849^140261524853^140397554472^140261524822^45293594000^Семенова Алевтина Олеговна^Semenova Alevtina Olegovna^9168523221^^500901001^^1^^21.09.16
140261927059^140261927068^140261927115^5623^140261927066^140261927094^140261927098^140259988789^140261927067^87420000000^Фортунат Викторович Крылов^Fortunat Viktorovich Krylov^5773265931^^110101001^^1^^24.11.16
140262384903^140262384908^140262384948^5623^140262384906^140262384934^140262384938^140591880216^140262384907^71183000000^Савельева Лукия Валериевна^Savel'eva Lukija Valerievna^1472938786^^272401001^^0^^10.02.16
140262447222^140262447227^140262447267^5623^140262447225^140262447253^140262447257^140488967856^140262447226^71183000000^Захарова Нонна Алексеевна^Zaharova Nonna Alekseevna^712218216158^^862101001^^0^^22.09.16
140264085248^140264085253^140264085294^5623^140264085251^140264085280^140264085284^140677327127^140264085252^87425000000^Давыдова Милица Наумовна^Davydova Militsa Naumovna^623572397816^^081601001^^1^^01.08.16
140269765899^140269765904^140269765944^5623^140269765902^140269765930^140269765934^140612147592^140269765903^45263591000^Шестаков Нифонт Трофимович^Shestakov Nifont Trofimovich^364752085544^^166001001^^0^^25.05.16
